step,split,total,mse,l2,entropy,mag,canon,noncanon,canon_usage,helix
116,train,0.10176344749414219,0.05119089126586914,0.05057255622827305,0.0,0.0,0.0,0.0,0.0,0.0
116,val,0.09362222286798821,0.045703064600626626,0.047919158267361595,0.0,0.0,0.0,0.0,0.0,0.0
117,train,0.10090583488941075,0.051111361185709636,0.04979447370370112,0.0,0.0,0.0,0.0,0.0,0.0
117,val,0.09280562372490893,0.04563449223836263,0.0471711314865463,0.0,0.0,0.0,0.0,0.0,0.0
118,train,0.100080522440506,0.05104627291361491,0.049034249526891095,0.0,0.0,0.0,0.0,0.0,0.0
118,val,0.09199350787699673,0.045553216934204104,0.04644029094279262,0.0,0.0,0.0,0.0,0.0,0.0
119,train,0.09926495645237261,0.05097335815429688,0.048291598298075736,0.0,0.0,0.0,0.0,0.0,0.0
119,val,0.09121835607081212,0.04549199422200521,0.045726361848806914,0.0,0.0,0.0,0.0,0.0,0.0
120,train,0.09846664568938754,0.05090087890625,0.047565766783137536,0.0,0.0,0.0,0.0,0.0,0.0
120,val,0.09045890793220068,0.04543028195699056,0.04502862597521012,0.0,0.0,0.0,0.0,0.0,0.0
121,train,0.09769681365873753,0.05084049860636393,0.0468563150523736,0.0,0.0,0.0,0.0,0.0,0.0
121,val,0.08972347742059748,0.04537681261698405,0.044346664803613434,0.0,0.0,0.0,0.0,0.0,0.0
122,train,0.09694459199668437,0.05078198115030925,0.04616261084637513,0.0,0.0,0.0,0.0,0.0,0.0
122,val,0.08900317177996513,0.04532329559326172,0.04367987618670341,0.0,0.0,0.0,0.0,0.0,0.0
123,train,0.09619693220197419,0.050712677637736,0.045484254564238186,0.0,0.0,0.0,0.0,0.0,0.0
123,val,0.08829005122198265,0.045262174606323244,0.043027876615659405,0.0,0.0,0.0,0.0,0.0,0.0
124,train,0.09547684576830881,0.05065585772196452,0.04482098804634429,0.0,0.0,0.0,0.0,0.0,0.0
124,val,0.08759268363263653,0.045202264785766604,0.04239041884686993,0.0,0.0,0.0,0.0,0.0,0.0
125,train,0.09477059610101415,0.050597852071126305,0.04417274402988785,0.0,0.0,0.0,0.0,0.0,0.0
125,val,0.08693426952580255,0.04516683260599772,0.041767436919804835,0.0,0.0,0.0,0.0,0.0,0.0
126,train,0.09408754354126721,0.05054908116658529,0.04353846237468192,0.0,0.0,0.0,0.0,0.0,0.0
126,val,0.08627902629759329,0.045121103922526044,0.04115792237506725,0.0,0.0,0.0,0.0,0.0,0.0
127,train,0.09341397426886403,0.05049631118774414,0.042917663081119876,0.0,0.0,0.0,0.0,0.0,0.0
127,val,0.08564052479994808,0.0450791072845459,0.04056141751540218,0.0,0.0,0.0,0.0,0.0,0.0
128,train,0.09276975779967897,0.050459470748901364,0.042310287050777606,0.0,0.0,0.0,0.0,0.0,0.0
128,val,0.0850160601723432,0.04503819465637207,0.039977865515971135,0.0,0.0,0.0,0.0,0.0,0.0
129,train,0.0921269785798201,0.05041073481241862,0.0417162437674015,0.0,0.0,0.0,0.0,0.0,0.0
129,val,0.08440877701091065,0.04500160217285156,0.0394071748380591,0.0,0.0,0.0,0.0,0.0,0.0
130,train,0.0915089427342011,0.05037357648213704,0.04113536625206405,0.0,0.0,0.0,0.0,0.0,0.0
130,val,0.08381426985027864,0.044965085983276365,0.03884918386700227,0.0,0.0,0.0,0.0,0.0,0.0
131,train,0.09089069649616355,0.050323410034179686,0.04056728646198386,0.0,0.0,0.0,0.0,0.0,0.0
131,val,0.08322081711047416,0.04491728146870931,0.038303535641764856,0.0,0.0,0.0,0.0,0.0,0.0
132,train,0.09029757424933516,0.05028611183166504,0.04001146241767012,0.0,0.0,0.0,0.0,0.0,0.0
132,val,0.08265868720814919,0.044888973236083984,0.0377697139720652,0.0,0.0,0.0,0.0,0.0,0.0
133,train,0.08972236603407346,0.05025481541951497,0.03946755061455849,0.0,0.0,0.0,0.0,0.0,0.0
133,val,0.08210604344208275,0.04485865275065104,0.037247390691431716,0.0,0.0,0.0,0.0,0.0,0.0
134,train,0.08915236103287107,0.050217240651448565,0.0389351203814225,0.0,0.0,0.0,0.0,0.0,0.0
134,val,0.08155911574187458,0.04482296307881673,0.03673615266305784,0.0,0.0,0.0,0.0,0.0,0.0
135,train,0.08860079811660962,0.05018673578898112,0.038414062327628506,0.0,0.0,0.0,0.0,0.0,0.0
135,val,0.08103660398894358,0.04480071067810058,0.03623589331084299,0.0,0.0,0.0,0.0,0.0,0.0
136,train,0.08805619725984007,0.05015183448791504,0.03790436277192503,0.0,0.0,0.0,0.0,0.0,0.0
136,val,0.08052038125076835,0.04477378527323405,0.035746595977534296,0.0,0.0,0.0,0.0,0.0,0.0
137,train,0.08752826939172131,0.050122915903727215,0.037405353487994106,0.0,0.0,0.0,0.0,0.0,0.0
137,val,0.08001497961604931,0.044747355779012045,0.03526762383703726,0.0,0.0,0.0,0.0,0.0,0.0
138,train,0.08701118962298031,0.05009451548258464,0.03691667414039567,0.0,0.0,0.0,0.0,0.0,0.0
138,val,0.07952462125564903,0.044725990295410155,0.03479863096023888,0.0,0.0,0.0,0.0,0.0,0.0
139,train,0.08650563991984994,0.0500670591990153,0.03643858072083463,0.0,0.0,0.0,0.0,0.0,0.0
139,val,0.07904160481437639,0.04470174789428711,0.034339856920089284,0.0,0.0,0.0,0.0,0.0,0.0
140,train,0.08602111827132894,0.05005024909973144,0.03597086917159749,0.0,0.0,0.0,0.0,0.0,0.0
140,val,0.0785684818277107,0.04467737833658854,0.03389110349112217,0.0,0.0,0.0,0.0,0.0,0.0
141,train,0.08553293175559644,0.050019359588623045,0.035513572166973394,0.0,0.0,0.0,0.0,0.0,0.0
141,val,0.07811435871601591,0.04466196378072103,0.03345239493529487,0.0,0.0,0.0,0.0,0.0,0.0
142,train,0.08506050199652385,0.0499945322672526,0.03506596972927125,0.0,0.0,0.0,0.0,0.0,0.0
142,val,0.07765786685038623,0.044634825388590496,0.03302304146179572,0.0,0.0,0.0,0.0,0.0,0.0
143,train,0.0845930213802581,0.04996469815572103,0.034628323224537065,0.0,0.0,0.0,0.0,0.0,0.0
143,val,0.07721713851377804,0.044613850911458336,0.03260328760231971,0.0,0.0,0.0,0.0,0.0,0.0
144,train,0.0841423068712264,0.049942455291748046,0.03419985157947835,0.0,0.0,0.0,0.0,0.0,0.0
144,val,0.0767945974498421,0.0446022097269694,0.0321923877228727,0.0,0.0,0.0,0.0,0.0,0.0
145,train,0.08370444546463485,0.04992390632629395,0.0337805391383409,0.0,0.0,0.0,0.0,0.0,0.0
145,val,0.07637137500496355,0.04458105087280274,0.03179032413216082,0.0,0.0,0.0,0.0,0.0,0.0
146,train,0.08326927720694594,0.04989906628926595,0.03337021091767999,0.0,0.0,0.0,0.0,0.0,0.0
146,val,0.07596112299652315,0.044564196268717444,0.0313969267278057,0.0,0.0,0.0,0.0,0.0,0.0
147,train,0.08285038397336303,0.04988184928894043,0.032968534684422596,0.0,0.0,0.0,0.0,0.0,0.0
147,val,0.07555706797429373,0.044545189539591475,0.031011878434702256,0.0,0.0,0.0,0.0,0.0,0.0
148,train,0.08245288995784814,0.04987772941589355,0.032575160541954584,0.0,0.0,0.0,0.0,0.0,0.0
148,val,0.07516648085167872,0.044531634648640954,0.03063484620303777,0.0,0.0,0.0,0.0,0.0,0.0
149,train,0.08203209340548365,0.04984201113382975,0.0321900822716539,0.0,0.0,0.0,0.0,0.0,0.0
149,val,0.07479467043252748,0.04452885309855143,0.030265817333976045,0.0,0.0,0.0,0.0,0.0,0.0
150,train,0.08164843754116613,0.04983542124430339,0.03181301629686275,0.0,0.0,0.0,0.0,0.0,0.0
150,val,0.07441674484060015,0.044512221018473304,0.02990452382212684,0.0,0.0,0.0,0.0,0.0,0.0
151,train,0.08125769005008593,0.04981374422709147,0.03144394582299445,0.0,0.0,0.0,0.0,0.0,0.0
151,val,0.07404908050442412,0.04449813524881999,0.029550945255604134,0.0,0.0,0.0,0.0,0.0,0.0
152,train,0.08088905851304107,0.04980644543965657,0.031082613073384502,0.0,0.0,0.0,0.0,0.0,0.0
152,val,0.07369919728626749,0.04449436187744141,0.02920483540882608,0.0,0.0,0.0,0.0,0.0,0.0
153,train,0.08052152915775251,0.04979257583618164,0.030728953321570867,0.0,0.0,0.0,0.0,0.0,0.0
153,val,0.0733549919082933,0.04448886235555013,0.02886612955274317,0.0,0.0,0.0,0.0,0.0,0.0
154,train,0.08016405442852084,0.04978124936421712,0.03038280506430372,0.0,0.0,0.0,0.0,0.0,0.0
154,val,0.07301655076530802,0.044481881459554035,0.02853466930575399,0.0,0.0,0.0,0.0,0.0,0.0
155,train,0.07982311586179444,0.04977899551391601,0.030044120347878435,0.0,0.0,0.0,0.0,0.0,0.0
155,val,0.07267720188591612,0.04446679433186849,0.028210407554047624,0.0,0.0,0.0,0.0,0.0,0.0
156,train,0.07947441454310815,0.04976152102152506,0.029712893521583083,0.0,0.0,0.0,0.0,0.0,0.0
156,val,0.07235983683503602,0.04446650505065918,0.027893331784376835,0.0,0.0,0.0,0.0,0.0,0.0
157,train,0.07913600023500972,0.04974701881408691,0.029388981420922805,0.0,0.0,0.0,0.0,0.0,0.0
157,val,0.07203423662129899,0.044450934727986655,0.027583301893312324,0.0,0.0,0.0,0.0,0.0,0.0
158,train,0.07881914563080933,0.049747076034545895,0.02907206959626343,0.0,0.0,0.0,0.0,0.0,0.0
158,val,0.07173009073804198,0.0444500732421875,0.027280017495854483,0.0,0.0,0.0,0.0,0.0,0.0
159,train,0.07849358551072175,0.04973152160644531,0.02876206390427643,0.0,0.0,0.0,0.0,0.0,0.0
159,val,0.07142648199070681,0.04444309870402018,0.026983383286686622,0.0,0.0,0.0,0.0,0.0,0.0
160,train,0.07818016517251053,0.0497214412689209,0.028458723903589625,0.0,0.0,0.0,0.0,0.0,0.0
160,val,0.07112046463837045,0.04442729632059733,0.026693168317773117,0.0,0.0,0.0,0.0,0.0,0.0
161,train,0.077876823891862,0.049714940388997396,0.028161883502864603,0.0,0.0,0.0,0.0,0.0,0.0
161,val,0.07084255279359267,0.044433339436848955,0.026409213356743705,0.0,0.0,0.0,0.0,0.0,0.0
162,train,0.07757443232890604,0.04970303217569987,0.02787140015320617,0.0,0.0,0.0,0.0,0.0,0.0
162,val,0.07055721978786272,0.04442584037780762,0.0261313794100551,0.0,0.0,0.0,0.0,0.0,0.0
163,train,0.07727715970712146,0.0496899668375651,0.02758719286955635,0.0,0.0,0.0,0.0,0.0,0.0
163,val,0.07027772564309442,0.044418137868245444,0.025859587774848983,0.0,0.0,0.0,0.0,0.0,0.0
164,train,0.07700532540989079,0.049696486790974936,0.027308838618915848,0.0,0.0,0.0,0.0,0.0,0.0
164,val,0.07000486639305223,0.04441143035888672,0.025593436034165508,0.0,0.0,0.0,0.0,0.0,0.0
165,train,0.07671772498399929,0.049680960973103844,0.02703676401089545,0.0,0.0,0.0,0.0,0.0,0.0
165,val,0.06975151618305298,0.04441819190979004,0.025333324273262937,0.0,0.0,0.0,0.0,0.0,0.0
166,train,0.07644487472236947,0.04967435201009115,0.026770522712278325,0.0,0.0,0.0,0.0,0.0,0.0
166,val,0.06948838572621885,0.04440955797831218,0.025078827747906676,0.0,0.0,0.0,0.0,0.0,0.0
167,train,0.07617159035314378,0.049661747614542645,0.026509842738601127,0.0,0.0,0.0,0.0,0.0,0.0
167,val,0.0692409963651349,0.04441131273905436,0.02482968362608053,0.0,0.0,0.0,0.0,0.0,0.0
168,train,0.07591646257415573,0.04966145515441894,0.026255007419736784,0.0,0.0,0.0,0.0,0.0,0.0
168,val,0.06899436591171662,0.044408203760782874,0.02458616215093374,0.0,0.0,0.0,0.0,0.0,0.0
169,train,0.07565893200653226,0.04965338071187337,0.026005551294658886,0.0,0.0,0.0,0.0,0.0,0.0
169,val,0.06874183347732787,0.04439401626586914,0.02434781721145873,0.0,0.0,0.0,0.0,0.0,0.0
170,train,0.07541625854320023,0.04965476353963216,0.025761495003568075,0.0,0.0,0.0,0.0,0.0,0.0
170,val,0.06851223333458328,0.04439756393432617,0.024114669400257117,0.0,0.0,0.0,0.0,0.0,0.0
171,train,0.0751680893642392,0.04964571317036947,0.02552237619386973,0.0,0.0,0.0,0.0,0.0,0.0
171,val,0.06828599928561407,0.04439972559611002,0.02388627368950405,0.0,0.0,0.0,0.0,0.0,0.0
172,train,0.07494426566292231,0.04965547879536947,0.025288786867552843,0.0,0.0,0.0,0.0,0.0,0.0
172,val,0.06806803218913904,0.04440483729044596,0.023663194898693073,0.0,0.0,0.0,0.0,0.0,0.0
173,train,0.07470894976989861,0.04964854876200358,0.02506040100789503,0.0,0.0,0.0,0.0,0.0,0.0
173,val,0.06785407898093104,0.044408960342407225,0.023445118638523815,0.0,0.0,0.0,0.0,0.0,0.0
174,train,0.07447374988725416,0.049637101491292315,0.024836648395961853,0.0,0.0,0.0,0.0,0.0,0.0
174,val,0.06763239132453021,0.04440089225769043,0.02323149906683978,0.0,0.0,0.0,0.0,0.0,0.0
175,train,0.07425688974742835,0.04963909149169922,0.024617798255729132,0.0,0.0,0.0,0.0,0.0,0.0
175,val,0.06742580456792803,0.044403209686279296,0.02302259488164873,0.0,0.0,0.0,0.0,0.0,0.0
176,train,0.07404036831788045,0.04963672955830892,0.02440363875957154,0.0,0.0,0.0,0.0,0.0,0.0
176,val,0.06723044593499998,0.04441224416097005,0.02281820177402993,0.0,0.0,0.0,0.0,0.0,0.0
177,train,0.07382466147128416,0.04963056246439616,0.024194099006888008,0.0,0.0,0.0,0.0,0.0,0.0
177,val,0.0670164065716059,0.04439815839131673,0.022618248180289173,0.0,0.0,0.0,0.0,0.0,0.0
178,train,0.07362571294329213,0.049636157353719075,0.023989555589573056,0.0,0.0,0.0,0.0,0.0,0.0
178,val,0.06682351845138468,0.04440042495727539,0.022423093494109283,0.0,0.0,0.0,0.0,0.0,0.0
179,train,0.07342491887443094,0.04963547706604004,0.023789441808390897,0.0,0.0,0.0,0.0,0.0,0.0
179,val,0.0666325111319412,0.0444003168741862,0.022232194257755,0.0,0.0,0.0,0.0,0.0,0.0
180,train,0.07322221462707845,0.049628499348958334,0.023593715278120122,0.0,0.0,0.0,0.0,0.0,0.0
180,val,0.06644837621319083,0.04440286954243978,0.022045506670751048,0.0,0.0,0.0,0.0,0.0,0.0
181,train,0.07303222897606731,0.049629802703857424,0.023402426272209884,0.0,0.0,0.0,0.0,0.0,0.0
181,val,0.06626813553661269,0.04440505663553874,0.021863078901073956,0.0,0.0,0.0,0.0,0.0,0.0
182,train,0.07284107638143222,0.049625609715779624,0.023215466665652596,0.0,0.0,0.0,0.0,0.0,0.0
182,val,0.0660897761138966,0.04440497080485026,0.02168480530904634,0.0,0.0,0.0,0.0,0.0,0.0
183,train,0.07265301369556249,0.049620440800984704,0.023032572894577778,0.0,0.0,0.0,0.0,0.0,0.0
183,val,0.06591883744555255,0.044408404032389326,0.021510433413163214,0.0,0.0,0.0,0.0,0.0,0.0
184,train,0.07247065040832572,0.049616800944010414,0.022853849464315307,0.0,0.0,0.0,0.0,0.0,0.0
184,val,0.06574809930393839,0.0444080384572347,0.021340060846703698,0.0,0.0,0.0,0.0,0.0,0.0
185,train,0.07230152520118127,0.04962240219116211,0.02267912301001917,0.0,0.0,0.0,0.0,0.0,0.0
185,val,0.06558340057546723,0.044409875869750974,0.02117352470571626,0.0,0.0,0.0,0.0,0.0,0.0
186,train,0.07213018962420364,0.04962219874064128,0.02250799088356236,0.0,0.0,0.0,0.0,0.0,0.0
186,val,0.0654256712153456,0.04441523234049479,0.021010438874850802,0.0,0.0,0.0,0.0,0.0,0.0
187,train,0.07195895142689371,0.04961824099222819,0.02234071043466552,0.0,0.0,0.0,0.0,0.0,0.0
187,val,0.0652674847759704,0.044416437149047854,0.020851047626922543,0.0,0.0,0.0,0.0,0.0,0.0
188,train,0.07179576055747743,0.04961856206258138,0.022177198494896043,0.0,0.0,0.0,0.0,0.0,0.0
188,val,0.06511100220450126,0.04441573143005371,0.02069527077444756,0.0,0.0,0.0,0.0,0.0,0.0
189,train,0.07163133131395334,0.049613943099975584,0.022017388213977755,0.0,0.0,0.0,0.0,0.0,0.0
189,val,0.0649575816524005,0.0444145393371582,0.0205430423152423,0.0,0.0,0.0,0.0,0.0,0.0
190,train,0.07148249088091183,0.049621327718098955,0.02186116316281287,0.0,0.0,0.0,0.0,0.0,0.0
190,val,0.06481468285739568,0.0444204298655192,0.020394252991876475,0.0,0.0,0.0,0.0,0.0,0.0
191,train,0.07133198838700544,0.04962362289428711,0.021708365492718328,0.0,0.0,0.0,0.0,0.0,0.0
191,val,0.06467239160622544,0.044423640569051105,0.02024875103717434,0.0,0.0,0.0,0.0,0.0,0.0
192,train,0.07118319154642687,0.04962426503499349,0.021558926511433384,0.0,0.0,0.0,0.0,0.0,0.0
192,val,0.06452991029949716,0.04442344029744466,0.0201064700020525,0.0,0.0,0.0,0.0,0.0,0.0
193,train,0.07103115282776593,0.04961835861206055,0.02141279421570538,0.0,0.0,0.0,0.0,0.0,0.0
193,val,0.06440564460199706,0.04443828582763672,0.019967358774360344,0.0,0.0,0.0,0.0,0.0,0.0
194,train,0.07088547445639465,0.04961549441019694,0.021269980046197706,0.0,0.0,0.0,0.0,0.0,0.0
194,val,0.06425577441638161,0.04442434628804525,0.019831428128336367,0.0,0.0,0.0,0.0,0.0,0.0
195,train,0.0707534408753643,0.049623082478841146,0.02113035839652315,0.0,0.0,0.0,0.0,0.0,0.0
195,val,0.06413500991607089,0.04443645159403483,0.019698558322036066,0.0,0.0,0.0,0.0,0.0,0.0
196,train,0.07061742834347999,0.049623359044392905,0.02099406929908709,0.0,0.0,0.0,0.0,0.0,0.0
196,val,0.06400265775165989,0.04443377812703451,0.01956887962462538,0.0,0.0,0.0,0.0,0.0,0.0
197,train,0.07047610422894308,0.049615058898925785,0.0208610453300173,0.0,0.0,0.0,0.0,0.0,0.0
197,val,0.06387514299024809,0.044432818094889324,0.01944232489535876,0.0,0.0,0.0,0.0,0.0,0.0
198,train,0.0703464909728582,0.04961544036865234,0.02073105060420586,0.0,0.0,0.0,0.0,0.0,0.0
198,val,0.06375288647556315,0.044434216817220054,0.019318669658343106,0.0,0.0,0.0,0.0,0.0,0.0
199,train,0.07021708139453545,0.04961298624674479,0.02060409514779066,0.0,0.0,0.0,0.0,0.0,0.0
199,val,0.06362768805155909,0.04442976633707682,0.01919792171448227,0.0,0.0,0.0,0.0,0.0,0.0
200,train,0.0700975978087944,0.04961756706237793,0.02048003074641647,0.0,0.0,0.0,0.0,0.0,0.0
200,val,0.06351505374596433,0.04443511327107747,0.019079940474886866,0.0,0.0,0.0,0.0,0.0,0.0
201,train,0.06997877822970891,0.04961990356445312,0.020358874665255794,0.0,0.0,0.0,0.0,0.0,0.0
201,val,0.06340696448918288,0.04444222132364909,0.018964743165533794,0.0,0.0,0.0,0.0,0.0,0.0
202,train,0.06985844821944345,0.04961826006571452,0.02024018815372894,0.0,0.0,0.0,0.0,0.0,0.0
202,val,0.06329819847442952,0.044446287155151365,0.018851911319278155,0.0,0.0,0.0,0.0,0.0,0.0
203,train,0.06973941574651217,0.04961537361145019,0.02012404213506198,0.0,0.0,0.0,0.0,0.0,0.0
203,val,0.06318524392282629,0.044443731307983396,0.018741512614842894,0.0,0.0,0.0,0.0,0.0,0.0
204,train,0.0696265429290763,0.04961606979370117,0.020010473135375125,0.0,0.0,0.0,0.0,0.0,0.0
204,val,0.06308911761109985,0.04445553461710612,0.01863358299399373,0.0,0.0,0.0,0.0,0.0,0.0
205,train,0.06951417381203565,0.049614664713541666,0.019899509098493976,0.0,0.0,0.0,0.0,0.0,0.0
205,val,0.06298609369950936,0.04445794423421224,0.018528149465297118,0.0,0.0,0.0,0.0,0.0,0.0
206,train,0.06940795474387426,0.04961720148722331,0.01979075325665096,0.0,0.0,0.0,0.0,0.0,0.0
206,val,0.06288413677739021,0.04445930480957031,0.018424831967819896,0.0,0.0,0.0,0.0,0.0,0.0
207,train,0.06930827139440973,0.04962319056193034,0.019685080832479385,0.0,0.0,0.0,0.0,0.0,0.0
207,val,0.06277623207498939,0.04445176760355631,0.01832446447143308,0.0,0.0,0.0,0.0,0.0,0.0
208,train,0.0692077978125954,0.04962580680847168,0.019581991004123715,0.0,0.0,0.0,0.0,0.0,0.0
208,val,0.06268013447768897,0.04445357004801432,0.018226564429674647,0.0,0.0,0.0,0.0,0.0,0.0
209,train,0.06909869149821342,0.04961707750956217,0.01948161398865125,0.0,0.0,0.0,0.0,0.0,0.0
209,val,0.06258856869179642,0.044457317988077796,0.01813125070371863,0.0,0.0,0.0,0.0,0.0,0.0
210,train,0.06899718547362377,0.049613113403320315,0.019384072070303446,0.0,0.0,0.0,0.0,0.0,0.0
210,val,0.062498480339196257,0.0444598388671875,0.01803864147200876,0.0,0.0,0.0,0.0,0.0,0.0
211,train,0.06890200324548444,0.04961364110310872,0.01928836214237572,0.0,0.0,0.0,0.0,0.0,0.0
211,val,0.062408515644809065,0.04446073532104492,0.017947780323764147,0.0,0.0,0.0,0.0,0.0,0.0
212,train,0.0688078172409451,0.04961286226908366,0.019194954971861442,0.0,0.0,0.0,0.0,0.0,0.0
212,val,0.062310697668177185,0.04445158004760742,0.017859117620569763,0.0,0.0,0.0,0.0,0.0,0.0
213,train,0.068713905758187,0.049610296885172524,0.01910360887301448,0.0,0.0,0.0,0.0,0.0,0.0
213,val,0.062231110263041074,0.044458688100179035,0.01777242216286204,0.0,0.0,0.0,0.0,0.0,0.0
214,train,0.06862493624666252,0.04961051940917969,0.019014416837482825,0.0,0.0,0.0,0.0,0.0,0.0
214,val,0.06214629653565277,0.04445851325988769,0.017687783275765076,0.0,0.0,0.0,0.0,0.0,0.0
215,train,0.06853431174500052,0.04960687637329102,0.0189274353717095,0.0,0.0,0.0,0.0,0.0,0.0
215,val,0.06207229451598811,0.04446703910827637,0.01760525540771175,0.0,0.0,0.0,0.0,0.0,0.0
216,train,0.06844870441245156,0.04960663159688314,0.01884207281556842,0.0,0.0,0.0,0.0,0.0,0.0
216,val,0.06198889711205611,0.04446461995442708,0.017524277157629026,0.0,0.0,0.0,0.0,0.0,0.0
217,train,0.0683674820664667,0.049609190622965496,0.0187582914435012,0.0,0.0,0.0,0.0,0.0,0.0
217,val,0.06191347816587307,0.04446866353352864,0.017444814632344433,0.0,0.0,0.0,0.0,0.0,0.0
218,train,0.06828885012765964,0.04961233774820963,0.018676512379450016,0.0,0.0,0.0,0.0,0.0,0.0
218,val,0.06184118444878481,0.044473915100097655,0.017367269348687157,0.0,0.0,0.0,0.0,0.0,0.0
219,train,0.06820640989217903,0.04960966110229492,0.018596748789884116,0.0,0.0,0.0,0.0,0.0,0.0
219,val,0.06175835887134184,0.044466705322265626,0.017291653549076212,0.0,0.0,0.0,0.0,0.0,0.0
220,train,0.06813130641016218,0.0496127732594808,0.018518533150681384,0.0,0.0,0.0,0.0,0.0,0.0
220,val,0.06168731223966298,0.04446979204813639,0.017217520191526586,0.0,0.0,0.0,0.0,0.0,0.0
221,train,0.06806145770867611,0.04961894989013672,0.018442507818539396,0.0,0.0,0.0,0.0,0.0,0.0
221,val,0.061614510991127636,0.04446902910868327,0.017145481882444365,0.0,0.0,0.0,0.0,0.0,0.0
222,train,0.06798818480439905,0.04961965560913086,0.018368529195268192,0.0,0.0,0.0,0.0,0.0,0.0
222,val,0.061537442323100336,0.04446204503377279,0.01707539728932755,0.0,0.0,0.0,0.0,0.0,0.0
223,train,0.0679169954337713,0.049620478947957354,0.01829651648581395,0.0,0.0,0.0,0.0,0.0,0.0
223,val,0.061468886403621595,0.04446169853210449,0.0170071878715171,0.0,0.0,0.0,0.0,0.0,0.0
224,train,0.0678400119955534,0.049613634745279946,0.018226377250273457,0.0,0.0,0.0,0.0,0.0,0.0
224,val,0.061407119578798866,0.04446635882059733,0.016940760758201535,0.0,0.0,0.0,0.0,0.0,0.0
225,train,0.06776909122586412,0.0496107006072998,0.018158390618564318,0.0,0.0,0.0,0.0,0.0,0.0
225,val,0.061335832957287506,0.04445945103963216,0.01687638191765534,0.0,0.0,0.0,0.0,0.0,0.0
226,train,0.06770287144935253,0.0496107292175293,0.018092142231823233,0.0,0.0,0.0,0.0,0.0,0.0
226,val,0.06127324094020687,0.04445958455403646,0.01681365638617041,0.0,0.0,0.0,0.0,0.0,0.0
227,train,0.06763634140766286,0.04960898717244466,0.0180273542352182,0.0,0.0,0.0,0.0,0.0,0.0
227,val,0.06121737928878308,0.04446505864461263,0.016752320644170454,0.0,0.0,0.0,0.0,0.0,0.0
228,train,0.06757203872599982,0.049608287811279295,0.017963750914720526,0.0,0.0,0.0,0.0,0.0,0.0
228,val,0.06115910938143501,0.04446699460347493,0.01669211477796008,0.0,0.0,0.0,0.0,0.0,0.0
229,train,0.06750896115899742,0.04960756301879883,0.017901398140198584,0.0,0.0,0.0,0.0,0.0,0.0
